,train_loss,validate_loss,validate_accuracy
0,0.6524849262971769,2.7778036289345986,9.62
1,0.33351112144533784,0.33257344049592213,90.47
2,0.2953050988092537,0.2864458521334829,91.45
3,0.2715942135025272,0.25649008778191773,92.76
4,0.2525991250745328,0.2426423922276812,93.16
5,0.23640858157625716,0.2290434050220796,93.6
6,0.22215701866181334,0.21712979463859086,93.86
7,0.20996492918611778,0.20715109931732273,94.29
8,0.19869150958569695,0.19909130493751545,94.46
9,0.18918289707077202,0.1918062872408024,94.73
10,0.18057491746546617,0.1843618329457,94.98
11,0.17277420487680384,0.17616678611930692,95.21
12,0.16639983895476618,0.1720364165949099,95.19
13,0.1600574361706613,0.1666847250191139,95.37
14,0.15407819418753962,0.16193702518057834,95.54
15,0.1490581318678873,0.16081910568347735,95.58
16,0.1444448071386586,0.15747028970668633,95.65
17,0.13984068048365292,0.153938269570682,95.78
18,0.13594745562913146,0.15297338920879433,95.59
19,0.13254745982336094,0.14818777591117177,95.9
20,0.12918568286885643,0.14449840758199203,95.89
21,0.1256044640419128,0.14440212361456722,95.99
22,0.12262975401276054,0.14581695867203517,95.8
23,0.12012877829110963,0.14091127159903338,96.04
24,0.11701412440306452,0.13752233754312596,96.16
25,0.11457817262433767,0.13755456345554254,96.1
26,0.11214869481400179,0.1368003467053805,96.2
27,0.10975922825737411,0.13353701544887295,96.21
28,0.10771113073805579,0.13347612882188983,96.24
29,0.10526882188732174,0.13110993232407428,96.39
30,0.10335269817253266,0.13279677204225718,96.25
31,0.10158809432782395,0.1296620906971828,96.3
32,0.09918074482824785,0.1313200010168121,96.28
33,0.09759404877226005,0.1287317971007061,96.37
34,0.09580447423794929,0.12742172864880608,96.39
35,0.09394997506627735,0.12846510563737876,96.44
36,0.09236843857127532,0.12605035354794739,96.46
37,0.09095450187944044,0.13079649719267983,96.31
38,0.08945448218515271,0.12510672727825653,96.33
39,0.08773744824437013,0.12464203332889197,96.61
40,0.08662287826526542,0.12527283009663034,96.45
41,0.08504355994733973,0.12510633925588957,96.48
42,0.08394874248263928,0.12522174858712454,96.47
43,0.08272036564383353,0.1254731926382071,96.48
44,0.08110425803132958,0.12389779378630392,96.5
45,0.08016952120879312,0.12561092775694724,96.44
46,0.07903860884867554,0.12470621728449512,96.46
47,0.07818917563495911,0.12352078243390285,96.48
48,0.07679305731952639,0.12463878929345949,96.51
49,0.07584041364884149,0.12452034043993285,96.41
50,0.07473935385343429,0.12235775696253019,96.55
51,0.07384064010720982,0.12521620045777082,96.44
52,0.07260233258150808,0.12437475318397631,96.44
53,0.07177063408639352,0.1254173541105627,96.43
54,0.0708315456693141,0.12388398231412659,96.41
55,0.0699620478630099,0.12669477342539345,96.39
56,0.06912976429312874,0.12463635572296758,96.46
57,0.06800589026334887,0.12393041523230924,96.38
58,0.06724176975615564,0.12379503298776315,96.38
59,0.06626876412083413,0.12457673939088154,96.48
60,0.0655895830410035,0.12513517899369236,96.5
61,0.0646051049960255,0.12655078724298088,96.37
62,0.06397423946486083,0.1253313993811977,96.51
63,0.06310748283336028,0.12643068852570352,96.53
64,0.06229591882295792,0.12564188155980305,96.45
65,0.06176541794271985,0.12373735280335059,96.58
66,0.060781657828470004,0.12590912387246955,96.59
67,0.06035640691851362,0.12506341116856173,96.46
68,0.05958405183245211,0.1267637484297927,96.43
69,0.058888370043356654,0.12724810567435724,96.52
70,0.05813487621718658,0.1266599400447194,96.43
71,0.057404806619599305,0.12883644668281413,96.61
72,0.05679997472205187,0.12728446422462372,96.51
73,0.056227520497200624,0.12887628414914593,96.5
74,0.05537884711943054,0.12830436078744595,96.47
75,0.054898106933722095,0.12774491105083333,96.56
76,0.054126159452831224,0.12888149683954553,96.6
77,0.053817757792755765,0.12699706968626084,96.62
78,0.053170989432746674,0.1287684408101793,96.5
79,0.05241064528242448,0.12799864618685086,96.6
80,0.0517271683883979,0.12705217450470999,96.5
81,0.05154152369905905,0.1304919787066591,96.56
82,0.050636032809505765,0.13043263835114405,96.48
83,0.050048608731615714,0.12898017097746448,96.55
84,0.04969403915183301,0.13004100721226725,96.28
85,0.04922053894324419,0.13023061153456486,96.65
86,0.04847770061860353,0.1306630880448415,96.43
87,0.04796119537907158,0.13068651294148623,96.48
88,0.04792303348514218,0.13172701341649165,96.51
89,0.0470071211376066,0.13381151750703096,96.52
90,0.04663739565768123,0.1311591797701067,96.5
91,0.04589811263497522,0.13225239360661045,96.6
92,0.04572615934884782,0.13374577383688646,96.43
93,0.04489854564124243,0.13198809536858902,96.57
94,0.04436302670387434,0.13379431181265694,96.48
95,0.044247540222422804,0.1311000451624965,96.63
96,0.04384007734390697,0.13053408772176983,96.55
97,0.043035593234179007,0.13228099252382314,96.49
98,0.0427141770932986,0.13301969907692238,96.49
99,0.042267876377717,0.13293898671576776,96.61
