,train_loss,validate_loss,validate_accuracy
0,0.4359729689252363,3.004176147533403,9.61
1,0.3315169930577304,0.3143085975289059,92.09
2,0.31407143254473374,0.2932518176386245,92.3
3,0.30532988431370234,0.2956576114229717,92.82
4,0.3001033828256576,0.27156834913872246,93.33
5,0.2974827391843014,0.27697154967701343,93.01
6,0.2950513961105389,0.2822363272241927,92.86
7,0.29374246275350424,0.2792102293685389,92.8
8,0.29226484535276115,0.26320585123011514,93.82
9,0.2894555925197801,0.2687996378592387,93.31
10,0.2905671359271498,0.2626060915973004,93.77
11,0.2881559508934847,0.2638698508757765,93.63
12,0.2877790472927917,0.2651514681506072,93.5
13,0.2871013465375114,0.2564017570129307,93.85
14,0.2865838141489717,0.26259333621838565,93.47
15,0.2845407755633229,0.28069249035529603,92.72
16,0.284699039283754,0.257862947938418,94.02
17,0.28286932856159264,0.26877173575734536,93.63
18,0.28279129845221956,0.255535164250221,93.95
19,0.28319645530318194,0.2595609621663399,93.59
20,0.2830038623470458,0.25113562698736897,94.13
21,0.28120516756950115,0.27363977364651004,93.52
22,0.28175675652769644,0.2603941277621736,94.29
23,0.2811347185807442,0.2599262379380464,94.14
24,0.2822212500226431,0.2619393863991326,93.99
25,0.28053143080981957,0.25978539482431795,93.7
26,0.28272604591180217,0.25774850266472643,93.84
27,0.2817140416997756,0.25656261012639114,93.9
28,0.2800460226072355,0.2511520631051474,93.93
29,0.28110070800409065,0.2729384211334319,93.46
30,0.2805169523744787,0.25268506640961913,93.81
31,0.28045318009897163,0.26384313543022914,93.64
32,0.2798989254991575,0.2511437457452104,93.77
33,0.2794657512696671,0.25918357821062493,93.82
34,0.2801101236619307,0.24959544455191204,94.14
35,0.2807162320142676,0.2568672677438424,93.76
36,0.27967681833049196,0.2503423905088711,94.11
37,0.2795126748022577,0.2512941838867811,94.16
38,0.2794398332168896,0.25250872617464604,93.75
39,0.27931039414165265,0.2544302936588774,94.01
40,0.2798089687016534,0.2529767022336729,93.85
41,0.2786371673984349,0.25485996115851767,93.93
42,0.27858198708910104,0.2530581583284053,94.02
43,0.27828241580350643,0.2545600518405178,94.18
44,0.2779866871661099,0.2453506221850963,94.13
45,0.27803896385417765,0.25365135358233004,93.9
46,0.2783760513481252,0.24890058746622817,94.2
47,0.2784651295732125,0.24754797355228542,94.21
48,0.2774438889821036,0.26782107348401885,93.99
49,0.27811536860834585,0.25559572308857526,94.14
50,0.27769302486331526,0.2593159305630588,93.79
51,0.2780870338380697,0.2521747556901672,93.93
52,0.2775215393693369,0.25136496734540864,94.33
53,0.2774164947742818,0.25455498183919967,93.93
54,0.27732675760511055,0.2510497465242238,94.21
55,0.2775279487006644,0.25237612623885847,93.9
56,0.27725896456285826,0.2591654042960427,93.68
57,0.276511433496047,0.2470948256410164,93.9
58,0.27820159076548096,0.26574648969139564,93.52
59,0.2767729109865438,0.2558686052810676,94.13
60,0.276997126451535,0.25405401204142647,94.0
61,0.27723540254787715,0.25030858238511816,94.49
62,0.2769420140517357,0.2611140884034648,93.53
63,0.2764390123772694,0.2584026627967043,93.7
64,0.2775607404250194,0.2515559979429259,94.18
65,0.2771948815547173,0.25617947281489967,93.78
66,0.2775974986421382,0.25237801910644814,94.16
67,0.2762073949622855,0.2537383672487694,94.21
68,0.27741518029687146,0.26413768753450756,93.42
69,0.2771644482529528,0.25061432716932613,94.37
70,0.2759354912596423,0.24603580123891594,94.28
71,0.2765313235610779,0.2538358591069446,94.05
72,0.2768665802382553,0.2567782072639105,93.91
73,0.27760086594123035,0.25097544487097345,94.29
74,0.27675847241372414,0.2524223840645801,94.27
75,0.27627142279072037,0.2600684636234117,93.84
76,0.27666662337107595,0.2523761237351628,94.17
77,0.2766618288807252,0.25787103540236994,93.76
78,0.27658313129026924,0.25305831999256273,93.94
79,0.27677609114217283,0.254162508740035,93.7
80,0.27810404178030645,0.2528791146745153,94.19
81,0.2772426585047832,0.252784665462025,94.07
82,0.27814086557875406,0.24950881780735368,94.5
83,0.27631404269857046,0.2517730531691906,94.21
84,0.276583726411596,0.250105020992753,94.39
85,0.2766655229942068,0.26165105573222397,93.68
86,0.2766201878108327,0.2512606005923038,94.06
87,0.2771850419642002,0.25206568967871257,93.82
88,0.276771841679965,0.24734719467335917,94.43
89,0.2768863564650563,0.2503940424052446,93.83
90,0.276455491946328,0.25207479896481927,94.52
91,0.27714015550836807,0.24858127738089453,94.21
92,0.27668567787611975,0.2507253591661605,94.31
93,0.2771845488675786,0.2656908883455909,93.32
94,0.27801114474555905,0.25252262478085313,94.06
95,0.2771716429713862,0.2577038914645593,94.11
96,0.2769025983918181,0.25006167989974387,93.96
97,0.2765429131095574,0.2514394624855167,94.21
98,0.27733187564531353,0.26037466002113857,94.22
99,0.27621365399439174,0.252387383680805,94.25
