,train_loss,validate_loss,validate_accuracy
0,0.5197236853000904,2.7237566328606095,7.33
1,0.34397827801707376,0.3313288157150173,91.17
2,0.3273549904674395,0.3103926739816394,91.99
3,0.31692865417139926,0.29503321400961713,92.64
4,0.31015541418772563,0.2909763167475284,92.87
5,0.3047735869886027,0.2840230667251528,92.98
6,0.29965190137637127,0.2795771228102218,93.24
7,0.29518061299643494,0.27833160331851775,93.15
8,0.29126378299150496,0.2721397962429833,93.42
9,0.28861373600224305,0.26371096175429565,93.7
10,0.28605242350660237,0.26954437313976126,93.64
11,0.2831581142182718,0.262935380476138,93.85
12,0.2826470016997834,0.2609985600601878,94.06
13,0.28053975532804615,0.2601342753511249,93.9
14,0.27946027789209527,0.26092009226345775,93.75
15,0.27864794890535327,0.2561872211050548,94.06
16,0.278226306401492,0.2558673473954022,94.14
17,0.2763526027188978,0.25370000794267084,94.22
18,0.27616096011887975,0.2601033427336084,94.03
19,0.27567590769591416,0.2557962767900644,94.3
20,0.2757623908441317,0.2579365971965558,94.24
21,0.27423920145706165,0.25276277679442566,94.05
22,0.274317794851776,0.2552605810963962,94.2
23,0.2740162197674769,0.25513227775425523,93.96
24,0.2738696789687382,0.25443317129597154,94.24
25,0.27367397931536297,0.2511356510014299,94.28
26,0.27297571429823103,0.25331066126319307,94.22
27,0.2722339529199871,0.25175589289946093,94.25
28,0.27278873760207933,0.2512637423338967,94.26
29,0.2719921066276798,0.25218966664952114,94.24
30,0.2726533209922705,0.2525553058241629,94.29
31,0.2721544493867987,0.24982076012357157,94.37
32,0.27175864771765695,0.25444475525395244,94.05
33,0.272355352397311,0.25111600744628587,94.18
34,0.2713928627444783,0.25304747245418746,94.27
35,0.2715078199708588,0.2507328804082203,94.31
36,0.27109635645522673,0.2534426914524064,94.02
37,0.2711842189741808,0.2510100194394982,94.39
38,0.27080881565762616,0.25092698175400735,94.29
39,0.2704681266464047,0.25098006644820053,94.24
40,0.27072075626756525,0.24660649649645106,94.45
41,0.27052154767691244,0.24865763716121572,94.41
42,0.27033967778011725,0.2486685233166581,94.21
43,0.2702916710845169,0.25091394542021417,94.11
44,0.26952144043122006,0.25442709180948064,94.07
45,0.2703201077696393,0.24953126461314581,94.43
46,0.2694397067731188,0.24821005615501396,94.27
47,0.2692518983104058,0.2510838382977593,94.21
48,0.26967138896331944,0.2512937338107521,93.89
49,0.2693638969152791,0.2478723592922223,94.55
50,0.2695325778249854,0.2509377057099015,94.17
51,0.26861973292582075,0.24881096772595587,94.25
52,0.2688946511980906,0.24642515456517303,94.26
53,0.2689079392242152,0.24698678171794586,94.45
54,0.26927276506812237,0.24959462476099678,94.51
55,0.26836177260559235,0.24963586882248842,94.18
56,0.26910469345600063,0.25498361522425955,94.05
57,0.2683336395323999,0.24512238913272996,94.5
58,0.2686543256792562,0.2469372172042003,94.32
59,0.2688332829032504,0.2460663297795068,94.42
60,0.26865748003224765,0.24706383718664332,94.32
61,0.2682243936110241,0.2467588518672485,94.37
62,0.2684405758308009,0.24883315305920128,94.49
63,0.2689527997517813,0.2504387873326153,94.28
64,0.2681810314913439,0.24675918690059415,94.33
65,0.2688946030386367,0.24547872094443013,94.4
66,0.26792924092458553,0.2472535221108336,94.31
67,0.2682416747038601,0.24799317343553162,94.36
68,0.2684799917237715,0.25161430500558823,94.14
69,0.26821318342118367,0.24917192361902316,94.36
70,0.2678859302649052,0.24802238378377073,94.41
71,0.26830041368991264,0.2511266118399168,94.37
72,0.2676293214586292,0.24890166953328913,94.43
73,0.26818513137778704,0.24778776505230868,94.6
74,0.26779074248851686,0.24920973675367664,94.15
75,0.2684681045547464,0.2464591372846608,94.56
76,0.2677458454584347,0.24859662881647906,94.45
77,0.2680673690847706,0.2460931146947928,94.28
78,0.26844497421111385,0.24791954743412958,94.47
79,0.2682451149412692,0.24914638043415552,94.29
80,0.26764271176434673,0.24847801847705192,94.4
81,0.2680648319283783,0.24905068291519192,94.19
82,0.26795151559343305,0.2498653645563465,94.23
83,0.2681641983904765,0.2527795302068348,93.97
84,0.267986513511964,0.24973966972819972,94.13
85,0.2677071813107366,0.2523220869576435,94.19
86,0.26767649218565814,0.25002882429934353,94.31
87,0.26811135527816976,0.24998865026100098,94.22
88,0.26722448914600594,0.24791755825916129,94.5
89,0.2681815292806887,0.24801962907457153,94.06
90,0.2675995157424367,0.24598931621578357,94.5
91,0.2682070625182121,0.24574668563028604,94.51
92,0.26761918208760116,0.24507713791661703,94.37
93,0.2681899479425291,0.25186649194138205,93.97
94,0.2680038876146766,0.24678701778432632,94.34
95,0.26797412508726404,0.24816652747198667,94.53
96,0.267918631528548,0.24697503620268718,94.48
97,0.26818340356392506,0.248371129879469,94.3
98,0.2674709257903095,0.2445532461213671,94.58
99,0.26775688419463967,0.24858495245787285,94.33
