,train_loss,validate_loss,validate_accuracy
0,0.48823898453077136,3.3399932442454214,10.64
1,0.27952630098897163,0.29690230070484813,91.22
2,0.22883015310381197,0.23392320656668233,93.38
3,0.19259862049813972,0.19677400403188572,94.72
4,0.1661551726526413,0.17011382949960438,95.25
5,0.14594724988158314,0.1550038196291869,95.66
6,0.13043540411760357,0.14810689090380208,95.8
7,0.11759973501137296,0.13822739339674134,96.06
8,0.10779155176774571,0.12877517181582795,96.43
9,0.09956432155459732,0.11874716173786769,96.51
10,0.092403071113641,0.11816965330825628,96.62
11,0.08665976319767293,0.11869568740735947,96.61
12,0.08146829802208244,0.11424941542434319,96.6
13,0.07648294648037535,0.10843974337741638,96.83
14,0.0724000904084493,0.10423354526556869,96.93
15,0.06838533157662119,0.1067697074187585,96.84
16,0.06493901951016293,0.10752192349075672,96.86
17,0.06153265804523958,0.10419404205139238,96.91
18,0.058611263244321844,0.10430140163201425,96.89
19,0.055877920861677095,0.10178299694480299,96.97
20,0.052828789839995234,0.0975550567178918,97.21
21,0.05047027372758205,0.09872260229977299,97.12
22,0.048661990318239104,0.10054718478170145,97.09
23,0.04643867647846441,0.0967989311960712,97.14
24,0.044071998719296915,0.09705044440705293,97.16
25,0.04221285238917505,0.09732232452147158,97.24
26,0.040182678612206923,0.0962971475565905,97.23
27,0.03849173155885832,0.09421084393326878,97.36
28,0.03668161102743366,0.09624011440795903,97.42
29,0.03564395429206461,0.09825782110278265,97.23
30,0.03385601767182275,0.09685552357777284,97.26
31,0.032500852656891864,0.09740733509455612,97.29
32,0.030828012147884148,0.0965324826104968,97.35
33,0.029580566961536596,0.09756717101282467,97.28
34,0.02844635870894794,0.09433979414602248,97.47
35,0.02745434527731904,0.09545417784006192,97.34
36,0.0262801462186158,0.09743041322555361,97.21
37,0.02528554442824692,0.09813165859393645,97.39
38,0.02385406176505841,0.09851361789124637,97.39
39,0.022944278375081808,0.09657180983673376,97.37
40,0.021979698472844148,0.09713559049641293,97.35
41,0.021367104279092178,0.10078374750593087,97.36
42,0.020278716344878614,0.09609239609038855,97.48
43,0.01949065342229095,0.10096390342930382,97.3
44,0.018709321370444787,0.10264128960523956,97.28
45,0.017993217078548673,0.10251505169244611,97.29
46,0.017395474541552852,0.09951743280658881,97.32
47,0.01661134056305567,0.09936121929106659,97.4
48,0.01600919317848917,0.1009997177789509,97.36
49,0.015303345669972334,0.09949091216246654,97.32
50,0.014890921664518957,0.10035556867646986,97.41
51,0.014282182417569546,0.10333889237147145,97.28
52,0.013682357721526432,0.10131208488015861,97.45
53,0.013293449580982032,0.1031884413308294,97.3
54,0.01256058071479337,0.1028635677651679,97.36
55,0.01219468597088581,0.1034907584417868,97.35
56,0.011761515070429643,0.10289743686715735,97.28
57,0.011333299036068781,0.10421312483367906,97.4
58,0.011076655126970302,0.10277556951979618,97.43
59,0.010531617486600383,0.1053583545595204,97.36
60,0.010149877841820134,0.10453683180969574,97.35
61,0.009949323488239722,0.10595518833156455,97.4
62,0.009563288323662373,0.10652231782984199,97.35
63,0.009248911157660368,0.10529125583343667,97.5
64,0.008981223957786812,0.1066581155137289,97.36
65,0.00867611096802415,0.1073334537345593,97.42
66,0.008394279284971022,0.10679315221374407,97.36
67,0.008082445616157612,0.10806000519569964,97.42
68,0.007812971015512829,0.10917911293588686,97.37
69,0.007691514503262171,0.10833190613264551,97.32
70,0.007458108107412218,0.10982257489013542,97.36
71,0.007183002994713641,0.11146413558823151,97.35
72,0.006979813335760828,0.11090647512432479,97.31
73,0.0068271183744861436,0.11145854016349185,97.32
74,0.0066280380994256085,0.11283401578585335,97.33
75,0.006508822492010542,0.1112925071137613,97.33
76,0.006196530244585368,0.11049771001058882,97.38
77,0.006140246125613983,0.1116538901615219,97.36
78,0.006005766469727553,0.11190038963424563,97.38
79,0.005790307125056204,0.111437998753076,97.37
80,0.00560268160587037,0.11226590217827574,97.35
81,0.005495777487766875,0.11366072736606272,97.38
82,0.005349662001678809,0.11305037726370312,97.39
83,0.005273778891364941,0.11489764845941024,97.32
84,0.005119579336661892,0.11400796425965562,97.39
85,0.005011968862618304,0.11636346308817258,97.33
86,0.004834964944097663,0.11704413686291334,97.33
87,0.004761326987993057,0.11590385513162636,97.32
88,0.004658896823247373,0.11499492390292948,97.39
89,0.004556608904429127,0.11613936585073231,97.36
90,0.0044531514778090005,0.11682099021062713,97.34
91,0.004347120579339931,0.11654156739210486,97.38
92,0.004249600224283832,0.11724867146645247,97.35
93,0.0041707872182895735,0.11800592250413375,97.32
94,0.00407460211962091,0.11727663364003513,97.38
95,0.004038409807262195,0.11741663604561152,97.34
96,0.003897168831977001,0.11725884338503649,97.38
97,0.0038694333905193367,0.11922994350234888,97.31
98,0.003777782969940685,0.12014077935003911,97.3
99,0.003695547206503757,0.11888209533403417,97.36
