,train_loss,validate_loss,validate_accuracy
0,0.6234235427064955,2.8992238111959603,9.29
1,0.33002516324952813,0.3304361202782984,90.77
2,0.2898165477913626,0.2840940806542005,91.8
3,0.2634618058148798,0.2558183191086673,92.7
4,0.24185853836571558,0.2392177549264012,93.15
5,0.22247437749105645,0.21806033003994818,93.91
6,0.20590740704357277,0.20459851427869064,94.16
7,0.19127165996223183,0.19022610603674012,94.83
8,0.17891317587074881,0.18437128914950338,94.86
9,0.16782850699782084,0.1727141841590739,95.21
10,0.15901140773724157,0.1714782938569965,95.11
11,0.15125028714177371,0.1607936860226126,95.55
12,0.1442878976701988,0.15479458655927855,95.76
13,0.1380472240843836,0.1491518336377368,95.88
14,0.13250833592036243,0.14430260826781424,96.09
15,0.12799764647647024,0.14091293547175554,96.07
16,0.12288772287269503,0.1377812535982358,96.2
17,0.11915674785242628,0.13662314177971038,96.19
18,0.11520756584276647,0.1356193690494888,96.3
19,0.11208182267545,0.1331886501468511,96.33
20,0.1083958096098083,0.13080151502709683,96.36
21,0.10515184990030968,0.1286839212829307,96.39
22,0.10213338319505096,0.12557224647067494,96.6
23,0.09913831929307564,0.1255287222178572,96.52
24,0.09695371067241837,0.1266398865932049,96.45
25,0.09413121911736329,0.12218915356796492,96.61
26,0.09165897751291302,0.1218349978251442,96.67
27,0.0894648597882061,0.12012928569048527,96.65
28,0.08702919687842119,0.11886671475999336,96.7
29,0.0850027385032348,0.12083697494984633,96.64
30,0.08305573999392793,0.11846598094236087,96.65
31,0.08087995141778963,0.11918090705115526,96.73
32,0.07904041940110837,0.11540028354996093,96.74
33,0.07731223708094268,0.11715536273472464,96.77
34,0.07562220325979463,0.11545260132678623,96.74
35,0.07374376511432086,0.11540338147324351,96.81
36,0.07199674408702245,0.1116402958171743,96.97
37,0.0707438053632434,0.1155134600986326,96.88
38,0.06896102890690887,0.11250080692413823,96.85
39,0.06764083757780573,0.11459422404817758,96.93
40,0.06628826636224883,0.11279901701481035,96.86
41,0.06466432819551353,0.11158649482269964,97.06
42,0.06327488430956137,0.11263037432102146,96.9
43,0.06183518836121756,0.11375512088988143,96.83
44,0.061050681784886256,0.11186256371924101,96.91
45,0.05957015374789513,0.11104889554130239,97.05
46,0.05810552339634559,0.11122006771784868,97.03
47,0.05728412906952018,0.11258399757727969,96.87
48,0.056157187198521315,0.11064528359337776,97.02
49,0.05502315072696128,0.10996634386328444,97.1
50,0.05414521710099481,0.11123348070298457,97.04
51,0.052673972531316685,0.11300072597403844,97.02
52,0.05200283619696447,0.11212032247807296,96.93
53,0.051025926233220116,0.11244766190631271,97.0
54,0.049958282690525886,0.11131816104620738,96.98
55,0.049138699166632965,0.1111491950979822,97.06
56,0.047979317901855514,0.11301941548995782,97.04
57,0.047143809486922136,0.11020608445713956,97.1
58,0.04648233305199962,0.1100284116293768,97.07
59,0.045462867096581164,0.11142883748205931,97.08
60,0.0447893397753053,0.11144234899900037,97.03
61,0.04389486406160606,0.11202374090532914,97.15
62,0.042988435816516665,0.11147630231794114,97.04
63,0.04235299991819329,0.11131398450644242,96.97
64,0.041622166193390625,0.11149037456959159,97.1
65,0.04088252978381333,0.1110277670098646,97.01
66,0.040028511035319035,0.11539508059252339,97.03
67,0.039317762564013294,0.11229357536962262,97.17
68,0.038674523485544336,0.11059154459760162,97.07
69,0.037721066689646754,0.1122381581340566,97.13
70,0.03722392927109405,0.11438494454987015,97.04
71,0.03663227468294059,0.11173244989127275,97.12
72,0.03576204145068862,0.1123745872086131,97.15
73,0.03543622524859215,0.11497030856543941,97.07
74,0.03470696522697626,0.11215497141727138,97.05
75,0.03419945810284407,0.11193771942364954,97.14
76,0.03369043933623148,0.11475076975044018,97.1
77,0.03280651850711853,0.11176002372442603,97.09
78,0.032288414327599615,0.11235286667338173,97.13
79,0.031720831689842716,0.1141435941146254,97.18
80,0.031206849714986707,0.11422641489058426,97.04
81,0.03084527167008118,0.11221253440352312,97.14
82,0.0303169395811714,0.11295512118419263,97.18
83,0.029728226187505976,0.1148907055877119,97.16
84,0.029106476825236496,0.11572616485004207,97.06
85,0.02865922770788173,0.1144657556748245,97.1
86,0.028138546369696572,0.11961244193782158,97.02
87,0.027638992652463258,0.11608249577486203,97.24
88,0.02725749462592473,0.11724954777816461,97.02
89,0.026915149988626094,0.11470898570873965,97.06
90,0.026429130310508104,0.11652880041355781,97.02
91,0.025934171194858677,0.11597224767346082,97.11
92,0.025297115446829294,0.1163338168604013,97.16
93,0.024940206629149243,0.11586762914662152,97.21
94,0.02453386465643396,0.11693863106364484,97.16
95,0.024209444894313193,0.1178168579452567,97.02
96,0.023761071347922016,0.11807152016607651,97.11
97,0.023390474414302122,0.11826312627786777,97.19
98,0.022995559245973903,0.11912862200985153,97.09
99,0.0225000979724324,0.11902647767234874,97.15
