,train_loss,validate_loss,validate_accuracy
0,0.6407327752415871,3.8492451824180325,10.38
1,0.37461584282433275,0.365589430155193,90.66
2,0.3474319069173633,0.32661468199331783,91.57
3,0.33320554846739964,0.31418719879379275,92.02
4,0.32238519081871786,0.3024783972319675,92.21
5,0.3140027511977985,0.293699450172226,92.62
6,0.30758893557343897,0.28878282524489657,92.9
7,0.3014932946867572,0.28151737993391496,93.09
8,0.2972585758667147,0.2764603624116508,93.3
9,0.2942317146797427,0.2771929284047035,93.24
10,0.2911949898139838,0.27340306545870785,93.57
11,0.2883905451141183,0.27010559919878313,93.7
12,0.28656137240243307,0.2674523414606231,93.59
13,0.28460664211954,0.26421267186536995,93.67
14,0.282658770224043,0.26304819977875943,93.78
15,0.28147432119739074,0.26233317589737815,93.93
16,0.2800316966999058,0.2620691385340465,93.94
17,0.2786647683960704,0.2604878482275965,93.97
18,0.2775845237284659,0.26007333642797725,94.0
19,0.27630629830217557,0.25992012269543496,93.94
20,0.27552931834121647,0.25725992081392907,94.02
21,0.27455965067648574,0.2562631151858819,94.22
22,0.273935950364825,0.25559019367652086,94.06
23,0.2732416993869179,0.2535064056904286,94.14
24,0.2726391553591768,0.2556293739509657,94.05
25,0.2720762934259659,0.2520748183860666,94.38
26,0.27097247903945,0.2525503063600281,94.29
27,0.2710948286015501,0.2535885098538363,94.08
28,0.2706040745330883,0.25115823090574674,94.42
29,0.2696521578492419,0.24982674506321315,94.37
30,0.26947426182020273,0.25282166228075986,94.38
31,0.2692002876739683,0.252367603465456,94.32
32,0.2690359296728663,0.24884685455585473,94.43
33,0.2682842589205193,0.24839310733222847,94.37
34,0.26837195889027216,0.24929722168503513,94.4
35,0.268157255804337,0.2508372531605165,94.33
36,0.2683264690577491,0.2492945544231467,94.19
37,0.2676539439080219,0.2468297672752962,94.46
38,0.26757771464836094,0.251423732489079,94.21
39,0.2668159466755007,0.24955003965669165,94.16
40,0.2669259939981446,0.2505497182737852,94.41
41,0.26700461818384696,0.24828065290338933,94.32
42,0.2667058573376805,0.24848976366099743,94.4
43,0.26640681479485945,0.247443174733161,94.22
44,0.26649449311556234,0.2467571267968186,94.44
45,0.2662016124175386,0.2475592885035696,94.42
46,0.2662086143887889,0.2473218952594478,94.47
47,0.26562896222700616,0.2471555930094472,94.37
48,0.26565009414502994,0.2507947141404469,94.45
49,0.2655482958596805,0.24800573131809484,94.2
50,0.26576967786771255,0.2481299340945479,94.28
51,0.26514234645298895,0.24723205442802504,94.56
52,0.2650240148755933,0.2465780611496418,94.65
53,0.2653945857136121,0.2478549605424628,94.45
54,0.2645605486282032,0.2461405405837068,94.33
55,0.2650526878463585,0.24629467702997063,94.25
56,0.2650691353542874,0.2484351794341263,94.59
57,0.264175913556492,0.24723944802917486,94.41
58,0.2644927159613678,0.24585353865182297,94.33
59,0.2647334576093024,0.24553006932866311,94.46
60,0.26476516818538437,0.24473898192973512,94.58
61,0.26394270018691574,0.2461969981221913,94.53
62,0.2638677145667394,0.24814954451443055,94.39
63,0.26410556183496686,0.24628697937250713,94.65
64,0.2640398340304218,0.24564995592202496,94.47
65,0.2637709821877814,0.24496155882954235,94.43
66,0.2640157883572386,0.24893409900683705,94.46
67,0.26354236985935336,0.24647411191439392,94.5
68,0.26361107835261105,0.24468823028979267,94.54
69,0.26342699165664035,0.24483293402849582,94.52
70,0.26305411079689833,0.24628358125279673,94.42
71,0.2634079320663261,0.24442047009997833,94.42
72,0.2636477625683404,0.24526869684278035,94.37
73,0.26283513864056995,0.24442044018137818,94.49
74,0.26328730329907524,0.24854908314107724,94.41
75,0.2632387128094933,0.24476517416777546,94.45
76,0.2628925581180456,0.2458295859202548,94.56
77,0.26269434086133586,0.24427241174857767,94.53
78,0.26270686745088334,0.24559220522927058,94.41
79,0.26291749905864154,0.2443971327079596,94.69
80,0.26246659196851563,0.24554840092051894,94.58
81,0.26311284671109303,0.24655739450057154,94.29
82,0.26275014454749923,0.24431491294656157,94.61
83,0.2625241392251445,0.24359087221685222,94.57
84,0.26247586632510933,0.24399945074811702,94.62
85,0.26252786192194694,0.24351177018299622,94.58
86,0.2622855655477197,0.24486854347958278,94.7
87,0.26269834073148823,0.24317601784221735,94.51
88,0.2622998995052934,0.245229352489643,94.27
89,0.26241244266858105,0.24482880340719362,94.71
90,0.2621299173651812,0.24352454888372668,94.44
91,0.26202740994603874,0.24587207774933154,94.46
92,0.26248972293720146,0.24481086949446454,94.45
93,0.26193548946028183,0.24446952558110274,94.55
94,0.2621027281685947,0.24547057066134334,94.48
95,0.2619773184501609,0.24365273949074498,94.62
96,0.26171075364088936,0.24370525267056858,94.42
97,0.26219549995171076,0.24375284378151774,94.57
98,0.26164083924172526,0.24540146484213732,94.44
99,0.2621628298478471,0.24485545304417683,94.44
